,name,rmsd,time
0,6qqw,32.57854515419061,4.6226911544799805
1,6d08,28.501569195041004,3.301603317260742
2,6jap,37.372192717022386,4.011436223983765
3,6np2,112.18751039450038,3.259488344192505
4,6uvp,106.69317942036449,3.433558225631714
5,6oxq,92.74739021809881,3.4581339359283447
6,6jsn,45.5899613534151,3.454704999923706
7,6hzb,,3.789947032928467
8,6qrc,32.252929243584475,3.4732539653778076
9,6oio,23.87480403102819,2.9703762531280518
10,6jag,37.37565444766559,3.079801321029663
11,6moa,61.742235599574244,3.0191597938537598
12,6hld,64.79659067610542,4.116333961486816
13,6i9a,18.695385353657176,4.252429008483887
14,6e4c,,3.751652956008911
15,6g24,25.95766486030668,2.236992120742798
16,6jb4,37.57757494836515,3.2058775424957275
17,6s55,54.12564473057111,3.1513655185699463
18,6seo,36.076160350387426,3.5452589988708496
19,6dyz,69.10630216228803,3.9455463886260986
20,5zk5,130.5828291981245,3.280738592147827
21,6jid,74.82920744335063,3.6945693492889404
22,5ze6,49.367937179914655,4.63874888420105
23,6qlu,21.909203290089113,3.168360948562622
24,6a6k,164.31757506578532,4.262519598007202
25,6qgf,25.90584409118767,4.102070093154907
26,6e3z,61.459176250852344,4.135045528411865
27,6te6,35.99343037321186,3.5490434169769287
28,6pka,,3.06977915763855
29,6g2o,22.599946401116384,3.4469618797302246
30,6jsf,46.12832083602779,4.14434289932251
31,5zxk,168.17621324828707,3.8977744579315186
32,6qxd,102.70333653990298,3.868412971496582
33,6n97,37.2785329182321,4.018404483795166
34,6jt3,46.07073684470212,3.7670557498931885
35,6qtr,32.95426137926917,3.50943922996521
36,6oy1,92.07106838867766,3.684075355529785
37,6n96,58.863355140419046,2.728161096572876
38,6qzh,31.53490862664595,4.788277864456177
39,6qqz,32.13357998392543,3.8517279624938965
40,6qmt,10.229891496835977,3.1987645626068115
41,6ibx,285.47013776930686,4.029983758926392
42,6hmt,25.290509931969492,3.955313205718994
43,5zk7,24.67273158678399,3.8709123134613037
44,6k3l,18.800905213313534,3.4556915760040283
45,6cjs,38.55755303286703,4.089967727661133
46,6n9l,35.23077044499805,4.084007024765015
47,6ibz,286.24858131218195,1.7193474769592285
48,6ott,70.16814810520715,6.113913297653198
49,6gge,138.83926968816013,1.6133744716644287
50,6hot,30.25066221525635,1.9094815254211426
51,6e3p,,1.5613491535186768
52,6md6,54.48993750455216,2.0476951599121094
53,6hlb,64.32365544152478,2.0232651233673096
54,6fe5,65.37290485470916,2.689051866531372
55,6uwp,24.194282370167695,2.0647976398468018
56,6npp,38.31385988658792,1.4995026588439941
57,6g2f,22.83131261739748,1.7524561882019043
58,6mo7,85.67363952274978,1.440542221069336
59,6bqd,84.90605000139861,1.6168406009674072
60,6nsv,12.940753877154565,1.545881748199463
61,6i76,20.307610405680155,1.7451379299163818
62,6n53,36.75463463706785,1.6004784107208252
63,6g2c,23.108609695363146,1.4500579833984375
64,6eeb,129.76241794954004,1.7157001495361328
65,6n0m,98.7101713658898,1.8652386665344238
66,6uvy,107.0327635072551,1.4629898071289062
67,6ovz,33.77269078285421,1.8652009963989258
68,6olx,28.091354092331343,1.0391192436218262
69,6v5l,14.910146157391706,1.507242202758789
70,6hhg,26.81788927919765,2.067788600921631
71,5zcu,40.72041952364709,2.2036430835723877
72,6dz2,254.01042643468284,2.2275843620300293
73,6mjq,216.83080619115688,3.1608588695526123
74,6efk,36.96800334914265,1.5737311840057373
75,6s9w,25.64256263148291,2.166167736053467
76,6gdy,123.74893919504926,1.9738903045654297
77,6kqi,48.580676685511726,1.8829853534698486
78,6ueg,49.98522735132487,2.18572998046875
79,6oxt,,1.4371156692504883
80,6oy0,,1.4269068241119385
81,6qr7,33.4012874732542,1.866234302520752
82,6i41,24.961449373153606,1.530198335647583
83,6cyg,134.29556439484676,1.579951524734497
84,6qmr,12.544958697193296,1.4983000755310059
85,6g27,23.159534116644053,1.2794857025146484
86,6ggb,138.57118489253725,1.2674307823181152
87,6g3c,26.63889777607433,1.513195514678955
88,6n4e,33.96430566486376,1.701659917831421
89,6fcj,78.35820012895906,1.3927247524261475
90,6quv,32.97350889146293,1.5165226459503174
91,6iql,35.860203642211374,2.5975770950317383
92,6i74,20.299354390632,1.4545645713806152
93,6qr4,32.77162434362996,1.8818960189819336
94,6rnu,38.99404406005993,1.4007766246795654
95,6jib,74.01329684980209,1.2986714839935303
96,6izq,79.69838874450717,1.4728307723999023
97,6qw8,15.370693765282262,1.3217129707336426
98,6qto,31.468114090958146,1.5793781280517578
99,6qrd,33.036363385892,2.0363528728485107
100,6hza,,1.8969714641571045
101,6e5s,20.587744942076586,1.3013343811035156
102,6dz3,253.73223011664825,2.0293190479278564
103,6e6w,,1.3854801654815674
104,6cyh,227.64831284662105,1.6761982440948486
105,5zlf,65.6097686827198,1.9309194087982178
106,6om4,26.702432213781183,1.5238161087036133
107,6gga,138.97214948156451,1.5497992038726807
108,6pgp,13.130353866772467,1.280522108078003
109,6qqv,32.45942276263294,1.7498884201049805
110,6qtq,27.799132917053367,1.4455862045288086
111,6gj6,38.88579295460404,1.5839931964874268
112,6os5,38.58753149658579,1.5673880577087402
113,6s07,32.415063614876985,1.563854455947876
114,6i77,20.47758378008959,1.1466922760009766
115,6hhj,25.329980304752123,1.5123257637023926
116,6ahs,61.08602015506179,1.1087841987609863
117,6oxx,,1.1301145553588867
118,6mjj,396.42594325173644,2.6881144046783447
119,6hor,30.746294776769446,1.496354341506958
120,6jb0,36.934024207685695,1.668813943862915
121,6i68,32.963763735047,1.3197104930877686
122,6pz4,84.61398739265778,1.5957307815551758
123,6mhb,11.062307011277744,1.3176519870758057
124,6uim,301.7951722180838,2.231687068939209
125,6jsg,44.96011708258776,1.4535737037658691
126,6i78,21.149368754510988,1.4526662826538086
127,6oxy,91.79802798668337,1.4060230255126953
128,6gbw,31.606378706658536,1.485990285873413
129,6mo0,62.146379969172195,1.3567817211151123
130,6ggf,139.20920652205442,1.3542749881744385
131,6qge,25.300329551416052,1.304415225982666
132,6cjr,150.19989987921855,1.2925961017608643
133,6oxp,92.59471297460779,1.1326446533203125
134,6d07,24.699792493853803,1.269047498703003
135,6i63,33.28953001717966,1.2931303977966309
136,6ten,35.36568781637082,1.6078858375549316
137,6uii,58.23850242751783,2.1289327144622803
138,6qlr,21.052692188579986,1.3682270050048828
139,6sen,13.824447848868575,1.4952521324157715
140,6oxv,92.96451269525737,1.4492042064666748
141,6g2b,23.744046567274264,1.5147299766540527
142,5zr3,41.52042079361417,1.416471242904663
143,6kjf,37.56257463392296,1.6788053512573242
144,6qr9,33.83311388890114,1.4286949634552002
145,6g9f,59.705210707175596,2.058300733566284
146,6e6v,30.84953243702947,1.309513807296753
147,5zk9,124.57503292848585,1.544260025024414
148,6pnn,24.583602203501425,1.3586058616638184
149,6nri,29.321057280712502,1.5106563568115234
150,6uwv,107.15783036550741,1.458038091659546
151,6ooz,22.02046157292384,1.5976300239562988
152,6npi,36.56444458467425,1.3742899894714355
153,6oip,24.29037704441823,1.3475487232208252
154,6miv,195.8006126945556,2.7447829246520996
155,6s57,54.59345935854709,1.223278284072876
156,6p8x,84.63400947466435,1.2306983470916748
157,6hoq,31.268164311781582,1.5706861019134521
158,6qts,27.989327533470004,1.3927571773529053
159,6ggd,139.43256624978252,1.3870067596435547
160,6pnm,43.98608290300467,1.3980388641357422
161,6oy2,92.59965275802593,1.345651626586914
162,6oi8,109.37624221230072,1.5532715320587158
163,6mhd,28.894206369022356,1.317941427230835
164,6agt,30.02561300908657,3.4918057918548584
165,6i5p,28.49535294935533,1.199519157409668
166,6hhr,78.37804410249935,1.362975835800171
167,6p8z,37.03970782450909,1.2614679336547852
168,6c85,467.90323463577914,1.3516333103179932
169,6g5u,26.672984821034895,1.4823174476623535
170,6j06,232.3863951385709,1.1093780994415283
171,6qsz,13.464041895338125,1.137472152709961
172,6jbb,37.04469507641206,1.656325340270996
173,6hhp,23.921061535809816,1.9302589893341064
174,6np5,111.63775822423761,1.4357519149780273
175,6nlj,112.82126397293197,1.8569512367248535
176,6qlp,20.124647920056887,1.2891385555267334
177,6n94,37.02423438874499,1.8080942630767822
178,6e13,33.889270345107896,2.0953831672668457
179,6qls,22.210628965211747,0.7848861217498779
180,6uil,304.5512583712788,1.7828259468078613
181,6st3,39.30618565780095,0.9806339740753174
182,6n92,36.674374806346236,1.7577455043792725
183,6s56,56.120278256939926,1.1934700012207031
184,6hzd,,1.7869465351104736
185,6uhv,56.903827394498315,2.160017251968384
