,name,rmsd,time
0,6qqw,0.1556260085765056,4.707580327987671
1,6d08,0.2163321051303873,52.13330149650574
2,6jap,0.2332979062132323,5.333115816116333
3,6np2,0.4432090819495693,9.461122035980225
4,6uvp,0.9848890027947763,3.4979512691497803
5,6oxq,0.2647790611425164,17.237869262695312
6,6jsn,0.17286810681251016,5.8470118045806885
7,6hzb,,33.16234874725342
8,6qrc,0.19438717807509823,5.153638124465942
9,6oio,0.17985327353150946,5.199114561080933
10,6jag,0.22532585100346275,5.159217119216919
11,6moa,0.5865509923840098,6.0652852058410645
12,6hld,0.10408874834710816,89.82910132408142
13,6i9a,0.7108455620199639,9.152551412582397
14,6e4c,,2.9843437671661377
15,6g24,0.536227155690571,2.1067731380462646
16,6jb4,0.17624229862915142,4.918707847595215
17,6s55,0.2862941169995834,6.316704988479614
18,6seo,0.1224537378377962,313.51071214675903
19,6dyz,0.2148518517067464,5.516096591949463
20,5zk5,0.3033989247888414,237.32752561569214
21,6jid,0.153682356393525,5.141748666763306
22,5ze6,0.5731308751062008,7.595501184463501
23,6qlu,0.24478983744454955,4.627419948577881
24,6a6k,0.3455967558398916,10.572980403900146
25,6qgf,0.24405484881634543,6.330573558807373
26,6e3z,0.37613494918712276,4.5268895626068115
27,6te6,0.18398845072449505,7.632645130157471
28,6pka,,14.281973600387573
29,6g2o,0.21755961294593526,3.5929670333862305
30,6jsf,0.1694593899684669,7.535873651504517
31,5zxk,0.34729382372855383,2.1251380443573
32,6qxd,3.520307139603426,4.476499795913696
33,6n97,0.26135925603331084,19.32093095779419
34,6jt3,0.21415181530867228,4.902172327041626
35,6qtr,0.34717928717999375,122.67987203598022
36,6oy1,0.2309423062957702,17.64918613433838
37,6n96,6.429031166663877,3.6080780029296875
38,6qzh,0.3131806042990061,9.866846323013306
39,6qqz,0.10803355960070958,4.999783277511597
40,6qmt,0.17685671119948007,5.5497987270355225
41,6ibx,0.16056757439142486,12.242622137069702
42,6hmt,0.2862043891713618,7.5936524868011475
43,5zk7,6.516904738608124,7.7053916454315186
44,6k3l,0.594416722510395,3.4131884574890137
45,6cjs,0.407964567377234,9.32456111907959
46,6n9l,0.5908747125456678,4.996678113937378
47,6ibz,0.1441684869573722,11.741264820098877
48,6ott,0.733619695171045,9.151034832000732
49,6gge,0.35079985984413786,3.8853206634521484
50,6hot,0.46919021892880675,2.2373032569885254
51,6e3p,,2.791313409805298
52,6md6,7.175859460719671,4.15960693359375
53,6hlb,0.08804370127006987,92.23032307624817
54,6fe5,0.2052496737425635,5.369275331497192
55,6uwp,0.3421246253330199,5.955578804016113
56,6npp,0.2521367774551239,3.586136817932129
57,6g2f,0.08961142970254019,4.18262505531311
58,6mo7,0.7601342717646085,5.953208684921265
59,6bqd,0.20549783453846934,5.126513481140137
60,6nsv,0.2137602735436465,20.52318787574768
61,6i76,0.1785000778088845,5.068724155426025
62,6n53,0.4460734000821722,3.421879529953003
63,6g2c,0.21693571689133595,2.5576798915863037
64,6eeb,5.781432739254042,5.267902374267578
65,6n0m,0.654560348631049,2.925178289413452
66,6uvy,0.28342429912294437,3.489856719970703
67,6ovz,8.406171143018343,2.3948733806610107
68,6olx,0.3894031995911845,6.089319229125977
69,6v5l,0.7362572211205632,2.8969264030456543
70,6hhg,0.9700921628112588,13.487771034240723
71,5zcu,0.29585484770253623,4.834101915359497
72,6dz2,0.15527470912585228,10.604059219360352
73,6mjq,0.29295666169896534,102.41119956970215
74,6efk,0.10097876564462015,14.41822361946106
75,6s9w,1.097741729534732,12.417615413665771
76,6gdy,4.7058360681179705,1.7768042087554932
77,6kqi,0.31642739498389943,9.06716251373291
78,6ueg,0.7674942108161894,5.175971031188965
79,6oxt,,15.81055998802185
80,6oy0,,18.817798137664795
81,6qr7,0.089086945569863,7.588622808456421
82,6i41,0.2816159675719567,9.868977308273315
83,6cyg,0.31204173355219855,3.338484764099121
84,6qmr,0.19370992673140353,5.942310810089111
85,6g27,0.3438209563130204,2.850314140319824
86,6ggb,0.3183315881278523,3.9980883598327637
87,6g3c,0.24811371141697,7.980420112609863
88,6n4e,0.4093022518058426,5.086824893951416
89,6fcj,0.9007511310012328,3.504331350326538
90,6quv,1.306451668274974,3.8083431720733643
91,6iql,0.6732225228090568,4.272857189178467
92,6i74,0.3273790301955286,4.70580530166626
93,6qr4,0.1015606222903347,6.261129140853882
94,6rnu,5.00054553865981,3.503824234008789
95,6jib,0.6606631284026449,3.722691774368286
96,6izq,9.357109231833867,3.1196529865264893
97,6qw8,7.509902795642564,3.4539670944213867
98,6qto,0.2058840298960408,70.47176384925842
99,6qrd,0.17607476687308662,9.694469690322876
100,6hza,,33.210431814193726
101,6e5s,1.0163189214021355,5.017004013061523
102,6dz3,0.2094113870644545,9.662779331207275
103,6e6w,,2.766587734222412
104,6cyh,0.40357020832003526,3.4599153995513916
105,5zlf,1.22742821921827,6.060725927352905
106,6om4,0.1407390268696302,47.284045934677124
107,6gga,0.2157374134890548,2.808560848236084
108,6pgp,0.39113539527367946,10.261905431747437
109,6qqv,0.13874872371785404,4.859821319580078
110,6qtq,0.24453187931228915,20.97787594795227
111,6gj6,0.34247870980057527,3.8196163177490234
112,6os5,0.4574308690938992,2.5465526580810547
113,6s07,0.2752543803703104,258.3194787502289
114,6i77,0.405222088707502,4.842665910720825
115,6hhj,0.9927071572221086,13.016418695449829
116,6ahs,0.5692484586648506,3.611294984817505
117,6oxx,,15.18289566040039
118,6mjj,0.26855439629266353,105.83657002449036
119,6hor,0.6597838390607296,2.4379169940948486
120,6jb0,0.21911720111868657,5.214189052581787
121,6i68,0.4101159348281896,17.688158988952637
122,6pz4,0.29179294236173786,6.451665163040161
123,6mhb,3.4161642834858963,2.7911536693573
124,6uim,0.3357572464913129,3.320490598678589
125,6jsg,0.17310990728436018,3.9323275089263916
126,6i78,0.2943771633223514,5.066988706588745
127,6oxy,0.2446635320239595,15.58406114578247
128,6gbw,0.10987078657946207,12.624644041061401
129,6mo0,8.783990592394366,4.76712965965271
130,6ggf,0.22036220184051405,3.7011475563049316
131,6qge,0.30715435024071347,6.845793008804321
132,6cjr,0.3089878393213621,8.762714147567749
133,6oxp,0.40557715049050724,14.698516845703125
134,6d07,0.1858373512692229,64.53055763244629
135,6i63,0.34123279960960934,3.2327399253845215
136,6ten,0.08098117065096073,10.340377569198608
137,6uii,0.5585288305409613,2.891751289367676
138,6qlr,10.474340046960231,4.404118061065674
139,6sen,0.20060479208806464,329.35811710357666
140,6oxv,0.34057133369286,17.42154312133789
141,6g2b,0.2758279455667163,2.1794023513793945
142,5zr3,0.3059255702707025,7.733719348907471
143,6kjf,1.3756121218124753,9.510663270950317
144,6qr9,0.20556217174279154,7.001962184906006
145,6g9f,5.652986170782556,3.0372977256774902
146,6e6v,4.4118068577398075,1.8430497646331787
147,5zk9,0.20777533940934073,258.7203269004822
148,6pnn,4.332689089930178,2.8494155406951904
149,6nri,4.1000062625490195,5.87290358543396
150,6uwv,0.24046673366601154,8.109522342681885
151,6ooz,0.3485679494512016,5.896658897399902
152,6npi,0.6465160477513301,2.32772159576416
153,6oip,0.18585306023845832,4.830806493759155
154,6miv,0.24904909296005212,111.18795990943909
155,6s57,0.2628657452008537,7.283939361572266
156,6p8x,0.4442654134363344,7.936556816101074
157,6hoq,0.678277913964054,2.5962319374084473
158,6qts,0.16506075161630004,32.00513768196106
159,6ggd,0.2842396416987689,3.5913913249969482
160,6pnm,6.140638122377837,2.9487054347991943
161,6oy2,0.19391265115785894,18.2654025554657
162,6oi8,0.16327060458815204,7.28936243057251
163,6mhd,5.624024479660991,3.291443109512329
164,6agt,0.200543784555417,5.80675196647644
165,6i5p,0.26836872178652516,10.289889335632324
166,6hhr,0.2236193619694397,3.9452924728393555
167,6p8z,0.4207315949628688,8.702603816986084
168,6c85,2.7908993174244032,1.7583935260772705
169,6g5u,0.13890379101340133,2.99623966217041
170,6j06,0.28298112690039684,2.758207321166992
171,6qsz,0.29642463665726454,41.52229857444763
172,6jbb,0.23165904481258265,4.8792877197265625
173,6hhp,0.23835292959730786,7.727280378341675
174,6np5,0.3337299307324207,6.575934648513794
175,6nlj,0.47204586641554125,2.9306447505950928
176,6qlp,10.38192199209761,4.493896484375
177,6n94,0.31140499791633525,18.214081287384033
178,6e13,1.2327191778456974,3.8628575801849365
179,6qls,0.34534291258505245,4.703176975250244
180,6uil,0.2683294726308525,4.390043258666992
181,6st3,0.9671806877510636,4.194257736206055
182,6n92,0.23714134641984744,16.82076382637024
183,6s56,0.3446861550085023,4.569623947143555
184,6hzd,,51.97547507286072
185,6uhv,2.7650307154067675,3.3551502227783203
186,6k05,,6.384061098098755
187,6q36,0.20693071238434144,409.90454292297363
188,6ic0,0.15963665340739125,10.06832480430603
189,6hhi,0.47374045924669866,12.176836490631104
190,6e3m,7.324954774604414,2.3759286403656006
191,6qtx,0.3363935246824405,32.84343099594116
192,6jse,0.1430365496838293,7.544735670089722
193,5zjy,0.18387931761967105,184.40370917320251
194,6o3y,2.934017075056196,14.22469162940979
195,6rpg,0.6792512746529425,42.93523359298706
196,6rr0,0.23207610056982644,74.17376589775085
197,6gzy,6.4570318645643985,2.8104920387268066
198,6qlt,0.40905288981581184,4.109613656997681
199,6ufo,0.06447867864651004,5.007577896118164
200,6o0h,0.41098775326441433,8.395083665847778
201,6o3x,0.3821442456583567,8.418551921844482
202,5zjz,0.19969865759727548,288.942889213562
203,6i8t,0.4117931239385582,4.574584722518921
204,6ooy,0.537529673599514,4.391589641571045
205,6oiq,0.11306907351090915,5.427056312561035
206,6od6,0.32137667232896877,4.46345853805542
207,6nrh,,5.9312756061553955
208,6qra,0.13195479894841777,7.41788911819458
209,6hhh,0.564946576364829,11.05902099609375
210,6m7h,0.2450022809017465,5.261806964874268
211,6ufn,0.21739069503020197,3.5175092220306396
212,6qr0,0.09255786478378414,4.69977879524231
213,6o5u,0.3984330672658955,7.52834677696228
214,6h14,0.46468886271400506,15.592887163162231
215,6jwa,5.384561221678142,2.9714884757995605
216,6ny0,4.3396581662614855,1.719372034072876
217,6jan,0.20102119723832695,5.420393705368042
218,6ftf,0.09424259475771407,3.989672899246216
219,6oxw,,18.704542875289917
220,6jon,0.3516168369119999,5.275613784790039
221,6cf7,0.07851432990225407,8.008251905441284
222,6rtn,,4.730837106704712
223,6jsz,0.2557263588061178,5.39795708656311
224,6o9c,0.21415713138505754,48.571972608566284
225,6mo8,0.8371353434978916,3.569211483001709
226,6qln,10.216036002285817,4.32037353515625
227,6qqu,0.1473818569726469,3.3007869720458984
228,6i66,0.36628478736434816,2.5632596015930176
229,6mja,0.21978615944220137,88.8228714466095
230,6gwe,0.48514218139655974,16.742207527160645
231,6d3z,,113.16754198074341
232,6oxr,0.5492588187730807,13.238203525543213
233,6r4k,0.916031717323618,6.8147804737091064
234,6hle,,59.11572074890137
235,6h9v,0.4035930293418524,2.620997667312622
236,6hou,0.4298415141336715,1.9144182205200195
237,6nv9,0.22585619922258643,22.667229175567627
238,6py0,,4.826648950576782
239,6qlq,0.23083060166855415,4.097954034805298
240,6nv7,0.15944837946585014,18.383422374725342
241,6n4b,1.138186291642434,6.906808137893677
242,6jaq,0.20798477508381888,2.2513890266418457
243,6i8m,0.23155419701194363,4.76247239112854
244,6dz0,0.17421693851823578,6.117776393890381
245,6oxs,,17.692362785339355
246,6k2n,10.089596370767266,7.142064332962036
247,6cjj,0.6298164635652025,3.302454948425293
248,6ffg,0.1854348855371975,5.898242712020874
249,6a73,1.0138568548972884,3.3511412143707275
250,6qqt,0.10345852631207687,4.5694029331207275
251,6a1c,7.869424670203026,3.994335889816284
252,6oxu,0.17819001915603827,16.784040212631226
253,6qre,0.3999917646211053,3.5127146244049072
254,6qtw,0.15653625778074554,28.01225185394287
255,6np4,0.36257094133424345,7.05195689201355
256,6hv2,0.39526425759652667,16.75944972038269
257,6n55,6.287887173388465,2.540200710296631
258,6e3o,,2.385256052017212
259,6kjd,0.35834192237768353,8.6066415309906
260,6sfc,0.7386717809690581,3.6541295051574707
261,6qi7,0.9868606509758325,3.9400196075439453
262,6hzc,,65.81761622428894
263,6k04,0.1667237028842879,4.3459014892578125
264,6op0,0.41910921160241765,8.720645904541016
265,6q38,,193.71957540512085
266,6n8x,0.40119178936245903,6.166160821914673
267,6np3,0.40386048373489175,8.615095138549805
268,6uvv,0.36406414270015697,3.295438528060913
269,6pgo,8.964055563351733,5.211150407791138
270,6jbe,0.18912143365220838,2.3974478244781494
271,6i75,0.3276462403622684,4.662147521972656
272,6qqq,0.5073111985496805,4.552963018417358
273,6i62,0.47389239284884055,3.409228563308716
274,6j9y,0.20486655253561054,5.682574272155762
275,6g29,0.2455669969682409,3.4870731830596924
276,6h7d,0.5560023231366334,2.7719929218292236
277,6mo9,8.779566646480909,3.10990834236145
278,6jao,0.16331777506497586,5.39866042137146
279,6jmf,0.21593483241907005,6.455342531204224
280,6hmy,0.27389889113339366,28.907673358917236
281,6qfe,0.238699532187783,6.601621150970459
282,5zml,0.30152966083560734,306.178503036499
283,6i65,0.8676996600206782,2.364257574081421
284,6e7m,,4.953834056854248
285,6i61,0.4061497397649184,3.558788776397705
286,6rz6,0.41460671932244064,13.478505849838257
287,6qtm,1.8479133813209057,22.407265424728394
288,6qlo,10.385864497230779,4.4638237953186035
289,6oie,,280.6752679347992
290,6miy,0.3215259094501735,93.26165461540222
